"Title","Name","Role"
"La La Land","Damien Chazelle","Director"
"La La Land","Ryan Gosling","Sebastian"
"La La Land","Emma Stone","Mia"
"La La Land","John Legend","Keith"
"La La Land","Rosemarie DeWitt","Laura"
"La La Land","J.K. Simmons","Boss"
