"Title","Name","Role"
"Showdown in Manila","Mark Dacascos","Director"
"Showdown in Manila","Alexander Nevsky","Nick Peyton"
"Showdown in Manila","Casper Van Dien","Charlie Benz"
"Showdown in Manila","Cary-Hiroyuki Tagawa","Aldric Cole"
"Showdown in Manila","Tia Carrere","Mrs. Wells"
"Showdown in Manila","Mark Dacascos","Matthew Wells"
