"Title","Name","Role"
"The Taming of the Shrew","Franco Zeffirelli","Director"
"The Taming of the Shrew","Elizabeth Taylor","Katharina"
"The Taming of the Shrew","Richard Burton","Petruchio"
"The Taming of the Shrew","Cyril Cusack","Grumio"
"The Taming of the Shrew","Michael Hordern","Baptista"
"The Taming of the Shrew","Alfred Lynch","Tranio"
