"Title","Name","Role"
"To Live and Die in L.A.","William Friedkin","Director"
"To Live and Die in L.A.","William Petersen","Richard Chance"
"To Live and Die in L.A.","Willem Dafoe","Eric 'Rick' Masters"
"To Live and Die in L.A.","John Pankow","John Vukovich"
"To Live and Die in L.A.","Debra Feuer","Bianca Torres"
"To Live and Die in L.A.","John Turturro","Carl Cody"
