"Title","Name","Role"
"Penguins of Madagascar","Eric Darnell","Director"
"Penguins of Madagascar","Simon J. Smith","Director"
"Penguins of Madagascar","Benedict Cumberbatch","Agent Classified"
"Penguins of Madagascar","John Malkovich","Dr. Octavius Brine"
"Penguins of Madagascar","Tom McGrath","Skipper"
"Penguins of Madagascar","Chris Miller","Kowalski"
