"Title","Name","Role"
"Come Away","Brenda Chapman","Director"
"Come Away","David Oyelowo","Jack Littleton"
"Come Away","Angelina Jolie","Rose Littleton"
"Come Away","Anna Chancellor","Eleanor Morrow"
"Come Away","Gugu Mbatha-Raw","Adult Alice Littleton"
"Come Away","Derek Jacobi","Mr. Brown"
