"Title","Name","Role"
"Leprechaun","Mark Jones","Director"
"Leprechaun","Warwick Davis","Leprechaun"
"Leprechaun","Jennifer Aniston","Tory Reding"
"Leprechaun","Ken Olandt","Nathan Murphy"
"Leprechaun","Mark Holton","Ozzie"
"Leprechaun","John Sanderford","J.D. Reding"
