"Title","Name","Role"
"21","Robert Luketic","Director"
"21","Jim Sturgess","Ben Campbell"
"21","Kevin Spacey","Micky Rosa"
"21","Kate Bosworth","Jill Taylor"
"21","Aaron Yoo","Choi"
"21","Liza Lapira","Kianna"
