"Title","Name","Role"
"The Opportunists","Myles Connell","Director"
"The Opportunists","Christopher Walken","Victor Kelly"
"The Opportunists","Peter McDonald","Michael Lawler"
"The Opportunists","Cyndi Lauper","Sally Mahon"
"The Opportunists","Donal Logue","Pat Duffy"
"The Opportunists","Vera Farmiga","Miriam Kelly"
