"Title","Name","Role"
"A Thousand Words","Brian Robbins","Director"
"A Thousand Words","Eddie Murphy","Jack McCall"
"A Thousand Words","Kerry Washington","Caroline McCall"
"A Thousand Words","Cliff Curtis","Dr. Sinja"
"A Thousand Words","Clark Duke","Aaron Wiseberger"
"A Thousand Words","Allison Janney","Samantha Davis"
