"Title","Name","Role"
"Big Girls Don't Cry","Maria von Heland","Director"
"Big Girls Don't Cry","Anna Maria Mühe","Kati"
"Big Girls Don't Cry","Karoline Herfurth","Steffi"
"Big Girls Don't Cry","Josefine Domes","Tessa"
"Big Girls Don't Cry","Tillbert Strahl-Schäfer","Klaus"
"Big Girls Don't Cry","Stefan Kurt","Hans, Steffis Vater"
