"Title","Name","Role"
"Police Story","Jackie Chan","Director"
"Police Story","Chen Chi-Hwa","Director"
"Police Story","Jackie Chan","Chan Ka Kui"
"Police Story","Brigitte Lin","Selina Fong"
"Police Story","Maggie Cheung","May"
"Police Story","Bill Tung","Inspector Bill Wong"
