"Title","Name","Role"
"The Last September","Deborah Warner","Director"
"The Last September","Maggie Smith","Lady Myra"
"The Last September","Michael Gambon","Sir Richard Naylor"
"The Last September","Jane Birkin","Francie Montmorency"
"The Last September","Fiona Shaw","Marda Norton"
"The Last September","Lambert Wilson","Hugo Montmorency"
