"Title","Name","Role"
"Deadly Friend","Wes Craven","Director"
"Deadly Friend","Matthew Labyorteaux","Paul Conway"
"Deadly Friend","Kristy Swanson","Samantha Pringle"
"Deadly Friend","Michael Sharrett","Tom `'Slime'` Toomey"
"Deadly Friend","Anne Twomey","Jeannie Conway"
"Deadly Friend","Richard Marcus","Harry Pringle"
