"Title","Name","Role"
"House of Dracula","Erle C. Kenton","Director"
"House of Dracula","Lon Chaney Jr.","Lawrence Stewart Talbot"
"House of Dracula","John Carradine","Count Dracula"
"House of Dracula","Onslow Stevens","Dr. Franz Edelmann"
"House of Dracula","Martha O'Driscoll","Miliza Morelle"
"House of Dracula","Lionel Atwill","Police Inspector Holtz"
