"Title","Name","Role"
"Third World Cop","Chris Browne","Director"
"Third World Cop","Paul Campbell","Capone"
"Third World Cop","Mark Danvers","Ratty"
"Third World Cop","Carl Bradshaw","One Hand"
"Third World Cop","Audrey Reid","Rita"
"Third World Cop","Winston ""Bello"" Bell","Floyd"
