"Title","Name","Role"
"The Winning Season","James C. Strouse","Director"
"The Winning Season","Sam Rockwell","Bill"
"The Winning Season","Emma Roberts","Abbie"
"The Winning Season","Rob Corddry","Terry"
"The Winning Season","Shareeka Epps","Lisa"
"The Winning Season","Emily Rios","Kathy"
