"Title","Name","Role"
"Wizards","Ralph Bakshi","Director"
"Wizards","Bob Holt","Avatar"
"Wizards","Jesse Welles","Elinore"
"Wizards","Richard Romanus","Weehawk"
"Wizards","David Proval","Peace"
"Wizards","Jim Connell","President"
