"Title","Name","Role"
"The Gift","Sam Raimi","Director"
"The Gift","Cate Blanchett","Annie Wilson"
"The Gift","Giovanni Ribisi","Buddy Cole"
"The Gift","Keanu Reeves","Donnie Barksdale"
"The Gift","Katie Holmes","Jessica King"
"The Gift","Greg Kinnear","Wayne Collins"
