"Title","Name","Role"
"Reversal of Fortune","Barbet Schroeder","Director"
"Reversal of Fortune","Glenn Close","Sunny von Bülow"
"Reversal of Fortune","Jeremy Irons","Claus von Bülow"
"Reversal of Fortune","Ron Silver","Professor Alan Dershowitz"
"Reversal of Fortune","Annabella Sciorra","Sarah"
"Reversal of Fortune","Uta Hagen","Maria"
