"Title","Name","Role"
"Bedazzled","Stanley Donen","Director"
"Bedazzled","Peter Cook","George Spiggott"
"Bedazzled","Dudley Moore","Stanley Moon"
"Bedazzled","Eleanor Bron","Margaret"
"Bedazzled","Raquel Welch","Lust"
"Bedazzled","Robert Russell","Anger"
