"Title","Name","Role"
"One True Thing","Carl Franklin","Director"
"One True Thing","Meryl Streep","Kate Gulden"
"One True Thing","Renée Zellweger","Ellen Gulden"
"One True Thing","William Hurt","George Gulden"
"One True Thing","Tom Everett Scott","Brian Gulden"
"One True Thing","Lauren Graham","Jules"
