"Title","Name","Role"
"Night of the Living Dead","Jeff Broadstreet","Director"
"Night of the Living Dead","Brianna Brown","Barb"
"Night of the Living Dead","Joshua DesRoches","Ben"
"Night of the Living Dead","Johanna Black","Hellie Cooper"
"Night of the Living Dead","Greg Travis","Henry Cooper"
"Night of the Living Dead","Sid Haig","Gerald Tovar Jr."
