"Title","Name","Role"
"The Loss of a Teardrop Diamond","Jodie Markell","Director"
"The Loss of a Teardrop Diamond","Bryce Dallas Howard","Fisher Willow"
"The Loss of a Teardrop Diamond","Chris Evans","Jimmy Dobyne"
"The Loss of a Teardrop Diamond","Ellen Burstyn","Miss Addie"
"The Loss of a Teardrop Diamond","Ann-Margret","Cornelia"
"The Loss of a Teardrop Diamond","Mamie Gummer","Julie"
