"Title","Name","Role"
"The Penalty","Wallace Worsley","Director"
"The Penalty","Lon Chaney","Blizzard"
"The Penalty","Claire Adams","Barbara Ferris"
"The Penalty","Kenneth Harlan","Dr. Wilmot Allen"
"The Penalty","Charles Clary","Dr. Ferris"
"The Penalty","Ethel Grey Terry","Rose"
