"Title","Name","Role"
"Magnificent Obsession","Douglas Sirk","Director"
"Magnificent Obsession","Jane Wyman","Helen Phillips"
"Magnificent Obsession","Rock Hudson","Dr. Bob Merrick"
"Magnificent Obsession","Barbara Rush","Joyce Phillips"
"Magnificent Obsession","Agnes Moorehead","Nancy Ashford"
"Magnificent Obsession","Otto Kruger","Edward Randolph"
