"Title","Name","Role"
"Crime and Punishment in Suburbia","Rob Schmidt","Director"
"Crime and Punishment in Suburbia","Monica Keena","Rosanne"
"Crime and Punishment in Suburbia","Vincent Kartheiser","Vincent"
"Crime and Punishment in Suburbia","Ellen Barkin","Maggie"
"Crime and Punishment in Suburbia","Jeffrey Wright","Chris"
"Crime and Punishment in Suburbia","James DeBello","Jimmy"
