"Title","Name","Role"
"Salem's Lot","Tobe Hooper","Director"
"Salem's Lot","David Soul","Ben Mears"
"Salem's Lot","James Mason","Richard K. Straker"
"Salem's Lot","Lance Kerwin","Mark Petrie"
"Salem's Lot","Bonnie Bedelia","Susan Norton"
"Salem's Lot","Lew Ayres","Jason Burke"
