"Title","Name","Role"
"The Last Shot","Jeff Nathanson","Director"
"The Last Shot","Matthew Broderick","Steven Schats"
"The Last Shot","Alec Baldwin","Joe Devine"
"The Last Shot","Toni Collette","Emily French"
"The Last Shot","Tony Shalhoub","Tommy Sanz"
"The Last Shot","Calista Flockhart","Valerie Weston"
