"Title","Name","Role"
"Frankenstein Meets the Wolfman","Roy William Neill","Director"
"Frankenstein Meets the Wolfman","Lon Chaney Jr.","The Wolf Man"
"Frankenstein Meets the Wolfman","Bela Lugosi","The Frankenstein Monster"
"Frankenstein Meets the Wolfman","Ilona Massey","Baroness Elsa Frankenstein"
"Frankenstein Meets the Wolfman","Patric Knowles","Dr. Frank Mannering"
"Frankenstein Meets the Wolfman","Lionel Atwill","Mayor of Vasaria"
