"Title","Name","Role"
"Dark Star","John Carpenter","Director"
"Dark Star","Brian Narelle","Lt. Doolittle"
"Dark Star","Dan O'Bannon","Pinback"
"Dark Star","Cal Kuniholm","Boiler"
"Dark Star","Dre Pahich","Talby"
"Dark Star","Joe Saunders","Commander Powell (uncredited)"
