"Title","Name","Role"
"Children of Heaven","Majid Majidi","Director"
"Children of Heaven","Mohammad Amir Naji","Ali's Father"
"Children of Heaven","Amir Farrokh Hashemian","Ali"
"Children of Heaven","Bahare Seddiqi","Zahra"
"Children of Heaven","Fereshte Sarabandi","Ali's Mother"
"Children of Heaven","Nafise Jafar-Mohammadi","Roya"
