"Title","Name","Role"
"Knives Out","Rian Johnson","Director"
"Knives Out","Daniel Craig","Benoit Blanc"
"Knives Out","Chris Evans","Ransom Drysdale"
"Knives Out","Ana de Armas","Marta"
"Knives Out","Jamie Lee Curtis","Linda Drysdale"
"Knives Out","Toni Collette","Joni Thrombey"
