"Title","Name","Role"
"Double Indemnity","Billy Wilder","Director"
"Double Indemnity","Fred MacMurray","Walter Neff"
"Double Indemnity","Barbara Stanwyck","Phyllis Dietrichson"
"Double Indemnity","Edward G. Robinson","Barton Keyes"
"Double Indemnity","Porter Hall","Mr. Jackson"
"Double Indemnity","Fortunio Bonanova","Sam Garlopis"
