"Title","Name","Role"
"Someone Marry Barry","Rob Pearlstein","Director"
"Someone Marry Barry","Tyler Labine","Barry Burke"
"Someone Marry Barry","Damon Wayans Jr.","Desmond"
"Someone Marry Barry","Lucy Punch","Melanie Miller"
"Someone Marry Barry","Hayes MacArthur","Rafe"
"Someone Marry Barry","Thomas Middleditch","Kurt"
