"Title","Name","Role"
"The Secret Life of Walter Mitty","Ben Stiller","Director"
"The Secret Life of Walter Mitty","Ben Stiller","Walter Mitty"
"The Secret Life of Walter Mitty","Kristen Wiig","Cheryl"
"The Secret Life of Walter Mitty","Shirley MacLaine","Edna"
"The Secret Life of Walter Mitty","Adam Scott","Ted Hendricks"
"The Secret Life of Walter Mitty","Kathryn Hahn","Odessa"
