"Title","Name","Role"
"Kidnap Express","Jonathan Jakubowicz","Director"
"Kidnap Express","Mía Maestro","Carla"
"Kidnap Express","Carlos Julio Molina","Trece"
"Kidnap Express","Pedro Perez","Budu"
"Kidnap Express","Carlos Madera","Niga Sibilino"
"Kidnap Express","Jean Paul Leroux","Martin"
