"Title","Name","Role"
"Bad Dreams","Andrew Fleming","Director"
"Bad Dreams","Jennifer Rubin","Cynthia"
"Bad Dreams","Bruce Abbott","Dr. Alex Karmen"
"Bad Dreams","Richard Lynch","Harris"
"Bad Dreams","Dean Cameron","Ralph"
"Bad Dreams","Harris Yulin","Dr. Berrisford"
