"Title","Name","Role"
"I Come in Peace","Craig R. Baxley","Director"
"I Come in Peace","Dolph Lundgren","Det. Jack Caine"
"I Come in Peace","Brian Benben","Special Agent Arwood `'Larry'` Smith"
"I Come in Peace","Betsy Brantley","Diane Pallone"
"I Come in Peace","Matthias Hues","Bad Alien"
"I Come in Peace","Jay Bilas","Good Alien"
