"Title","Name","Role"
"Thumbsucker","Mike Mills","Director"
"Thumbsucker","Lou Taylor Pucci","Justin Cobb"
"Thumbsucker","Tilda Swinton","Audrey Cobb"
"Thumbsucker","Vince Vaughn","Mr. Geary"
"Thumbsucker","Vincent D'Onofrio","Mike Cobb"
"Thumbsucker","Keanu Reeves","Perry Lyman"
