"Title","Name","Role"
"The Magnificent Ambersons","Orson Welles","Director"
"The Magnificent Ambersons","Joseph Cotten","Eugene"
"The Magnificent Ambersons","Tim Holt","George"
"The Magnificent Ambersons","Dolores Costello","Isabel"
"The Magnificent Ambersons","Anne Baxter","Lucy"
"The Magnificent Ambersons","Agnes Moorehead","Fanny"
