"Title","Name","Role"
"Race the Sun","Charles T. Kanganis","Director"
"Race the Sun","Halle Berry","Miss Sandra Beecher"
"Race the Sun","Jim Belushi","Frank Machi"
"Race the Sun","Casey Affleck","Daniel Webster"
"Race the Sun","Eliza Dushku","Cindy Johnson"
"Race the Sun","Kevin Tighe","Jack Fryman"
