"Title","Name","Role"
"Incredibles 2","Brad Bird","Director"
"Incredibles 2","Craig T. Nelson","Bob Parr"
"Incredibles 2","Holly Hunter","Helen Parr"
"Incredibles 2","Sarah Vowell","Violet Parr"
"Incredibles 2","Huck Milner","Dashiell Parr (Dash)"
"Incredibles 2","Samuel L. Jackson","Lucius Best"
