"Title","Name","Role"
"Poltergeist","Tobe Hooper","Director"
"Poltergeist","Craig T. Nelson","Steve Freeling"
"Poltergeist","JoBeth Williams","Diane Freeling"
"Poltergeist","Beatrice Straight","Dr. Lesh"
"Poltergeist","Dominique Dunne","Dana Freeling"
"Poltergeist","Oliver Robins","Robbie Freeling"
