"Title","Name","Role"
"Lawnmower Man 2: Beyond Cyberspace","Farhad Mann","Director"
"Lawnmower Man 2: Beyond Cyberspace","Patrick Bergin","Dr. Benjamin Trace"
"Lawnmower Man 2: Beyond Cyberspace","Matt Frewer","Jobe Smith"
"Lawnmower Man 2: Beyond Cyberspace","Austin O'Brien","Peter Parkette"
"Lawnmower Man 2: Beyond Cyberspace","Ely Pouget","Dr. Cori Platt"
"Lawnmower Man 2: Beyond Cyberspace","Kevin Conway","Jonathan Walker"
