"Title","Name","Role"
"The American President","Rob Reiner","Director"
"The American President","Michael Douglas","President Andrew Shepherd"
"The American President","Annette Bening","Sydney Ellen Wade"
"The American President","Martin Sheen","A.J. MacInerney"
"The American President","Michael J. Fox","Lewis Rothschild"
"The American President","David Paymer","Leon Kodak"
