"Title","Name","Role"
"One for the Money","Julie Anne Robinson","Director"
"One for the Money","Katherine Heigl","Stephanie Plum"
"One for the Money","Jason O'Mara","Joe Morelli"
"One for the Money","Daniel Sunjata","Ranger"
"One for the Money","John Leguizamo","Jimmy Alpha"
"One for the Money","Sherri Shepherd","Lula"
