"Title","Name","Role"
"The Social Network","David Fincher","Director"
"The Social Network","Jesse Eisenberg","Mark Zuckerberg"
"The Social Network","Andrew Garfield","Eduardo Saverin"
"The Social Network","Justin Timberlake","Sean Parker"
"The Social Network","Armie Hammer","Cameron"
"The Social Network","Max Minghella","Divya Narendra"
