"Title","Name","Role"
"The Last Legion","Doug Lefler","Director"
"The Last Legion","Colin Firth","Aurelius"
"The Last Legion","Ben Kingsley","Ambrosinus"
"The Last Legion","Aishwarya Rai","Mira"
"The Last Legion","Thomas Brodie-Sangster","Romulus Augustus"
"The Last Legion","Peter Mullan","Odacer"
