"Title","Name","Role"
"The Terrorists","Caspar Wrede","Director"
"The Terrorists","Sean Connery","Col. Nils Tahlvik"
"The Terrorists","Ian McShane","Ray Petrie"
"The Terrorists","Norman Bristow","Capt. Denver"
"The Terrorists","Jeffry Wickham","Capt. Frank Barnes"
"The Terrorists","Isabel Dean","Mrs. Palmer"
