"Title","Name","Role"
"The Great Lie","Edmund Goulding","Director"
"The Great Lie","Bette Davis","Maggie Patterson Van Allen"
"The Great Lie","George Brent","Peter ""Pete"" Van Allen"
"The Great Lie","Mary Astor","Sandra Kovak"
"The Great Lie","Lucile Watson","Aunt Ada Greenfield"
"The Great Lie","Hattie McDaniel","Violet"
