"Title","Name","Role"
"Extraction","Steven C. Miller","Director"
"Extraction","Kellan Lutz","Harry Turner"
"Extraction","Bruce Willis","Leonard Turner"
"Extraction","Gina Carano","Victoria"
"Extraction","D.B. Sweeney","Ken Robertson"
"Extraction","Dan Bilzerian","Higgins"
