"Title","Name","Role"
"The Hitman's Wife's Bodyguard","Patrick Hughes","Director"
"The Hitman's Wife's Bodyguard","Ryan Reynolds","Michael Bryce"
"The Hitman's Wife's Bodyguard","Samuel L. Jackson","Darius Kincaid"
"The Hitman's Wife's Bodyguard","Salma Hayek","Sonia Kincaid"
"The Hitman's Wife's Bodyguard","Antonio Banderas","Aristotle Papadopolous"
"The Hitman's Wife's Bodyguard","Morgan Freeman","Senior"
