"Title","Name","Role"
"Scales","Shahad Ameen","Director"
"Scales","Ashraf Barhom","Amer"
"Scales","Fatima Al Taei","Aisha"
"Scales","Haifa Al-Agha","Sumaya"
"Scales","Abdulaziz Shtian","Yaser"
"Scales","Basima Hajjar","Hayat"
