"Title","Name","Role"
"Blast From the Past","Hugh Wilson","Director"
"Blast From the Past","Brendan Fraser","Adam Webber"
"Blast From the Past","Alicia Silverstone","Eve Rustikoff"
"Blast From the Past","Christopher Walken","Calvin Webber"
"Blast From the Past","Sissy Spacek","Helen Thomas Webber"
"Blast From the Past","Dave Foley","Troy"
