"Title","Name","Role"
"The Karate Kid","John G. Avildsen","Director"
"The Karate Kid","Ralph Macchio","Daniel LaRusso"
"The Karate Kid","Pat Morita","Mr. Kesuke Miyagi"
"The Karate Kid","Elisabeth Shue","Ali Mills"
"The Karate Kid","Randee Heller","Lucille Larusso"
"The Karate Kid","Martin Kove","John Kreese"
