"Title","Name","Role"
"Surviving the Game","Ernest R. Dickerson","Director"
"Surviving the Game","Ice-T","Jack Mason"
"Surviving the Game","Rutger Hauer","Thomas Burns"
"Surviving the Game","Charles S. Dutton","Actor"
"Surviving the Game","Gary Busey","Doc Hawkins"
"Surviving the Game","F. Murray Abraham","Wolfe Sr."
