"Title","Name","Role"
"Certain Women","Kelly Reichardt","Director"
"Certain Women","Kristen Stewart","Beth Travis"
"Certain Women","Laura Dern","Laura Wells"
"Certain Women","Michelle Williams","Gina Lewis"
"Certain Women","Rene Auberjonois","Albert"
"Certain Women","Jared Harris","Fuller"
