"Title","Name","Role"
"Joy Ride","Adele Lim","Director"
"Joy Ride","Stephanie Hsu","Kat"
"Joy Ride","David Denman","Joe Sullivan"
"Joy Ride","Ashley Park","Audrey"
"Joy Ride","Annie Mumolo","Mary Sullivan"
"Joy Ride","Sherry Cola","Lolo"
