"Title","Name","Role"
"National Lampoon's Class Reunion","Michael Miller","Director"
"National Lampoon's Class Reunion","Gerrit Graham","Bob Spinnaker"
"National Lampoon's Class Reunion","Michael Lerner","Dr. Robert Young"
"National Lampoon's Class Reunion","Shelley Smith","Meredith Modess"
"National Lampoon's Class Reunion","Miriam Flynn","Bunny Packard"
"National Lampoon's Class Reunion","Fred McCarren","Gary Nash"
