"Title","Name","Role"
"The Killing of Two Lovers","Robert Machoian","Director"
"The Killing of Two Lovers","Clayne Crawford","David"
"The Killing of Two Lovers","Sepideh Moafi","Nikki"
"The Killing of Two Lovers","Chris Coy","Derek"
"The Killing of Two Lovers","Avery Pizzuto","Jess"
"The Killing of Two Lovers","Arri Machoian","Alex"
