"Title","Name","Role"
"Heading South","Laurent Cantet","Director"
"Heading South","Charlotte Rampling","Ellen"
"Heading South","Karen Young","Brenda"
"Heading South","Louise Portal","Sue"
"Heading South","Ménothy Cesar","Legba"
"Heading South","Lys Ambroise","Albert"
