"Title","Name","Role"
"Rudy","David Anspaugh","Director"
"Rudy","Sean Astin","Rudy Ruettiger"
"Rudy","Ned Beatty","Daniel"
"Rudy","Charles S. Dutton","Fortune"
"Rudy","Robert Prosky","Father Cavanaugh"
"Rudy","Lili Taylor","Sherry"
