"Title","Name","Role"
"Sleuth","Joseph L. Mankiewicz","Director"
"Sleuth","Laurence Olivier","Andrew Wyke"
"Sleuth","Michael Caine","Andrew Wyke"
"Sleuth","Morton Gottlieb","Producer"
"Sleuth","Anthony Shaffer","Screenwriter"
